id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
21195661,S.M.N Suite Terrace,104469156,Giulio,,Centro Storico,43.7734,11.24789,Entire home/apt,103,2,151,2022-06-07,2.85,3,264,34,
21724321,New apartment close to city center,158145364,Barbara,,Isolotto Legnaia,43.7739,11.22421,Entire home/apt,36,2,51,2020-01-28,0.94,1,0,0,
21197225,Ponte Vecchio Red&Blue Cozy Apartment x3!,96122546,CleanBnB Team,,Centro Storico,43.76755,11.25254,Entire home/apt,168,2,51,2022-05-25,0.92,104,218,11,
21479738,Terrazza su Firenze 2b,4156491,Apartments Florence,,Centro Storico,43.77382,11.26243,Entire home/apt,228,3,0,,,127,0,0,
21726067,"One Bedroom Relais Apartament ""Piazza Libertà""",158198127,Ervis,,Campo di Marte,43.78574,11.26199,Entire home/apt,600,2,0,,,1,365,0,
21205064,LA CHIAVE DI SOL MINICASA,86365222,Silvana,,Campo di Marte,43.77117,11.27294,Entire home/apt,78,2,5,2020-07-01,0.09,3,34,0,
21224350,Spacious & bright apartment next to Ponte Vecchio,130404102,Lina Laura,,Centro Storico,43.76809,11.25028,Entire home/apt,68,1,26,2020-08-20,0.46,3,0,0,
21728668,In Piazza Santa Croce,158222973,Andrea,,Centro Storico,43.76899,11.25908,Entire home/apt,135,2,10,2020-10-14,0.18,1,32,0,
21226442,Private New Apartment near Santa Croce Square,70794220,Marco,,Campo di Marte,43.7731,11.27316,Entire home/apt,45,2,3,2019-09-21,0.08,3,253,0,
21479946,Nice and cosy down town Apartment,133083535,Federico,,Centro Storico,43.7672,11.25939,Entire home/apt,70,3,25,2022-06-01,0.52,1,6,8,00065224
21731607,Cupola View,158257905,Stefano,,Centro Storico,43.7771,11.25722,Entire home/apt,251,3,33,2022-06-05,0.61,1,178,5,
21735016,Double bedroom (or 2 separate beds) in Firenze Sud,141537457,Donatella,,Gavinana Galluzzo,43.74416,11.28191,Private room,36,1,12,2021-05-17,0.22,1,42,0,
21480035,CLOSE TO DUOMO APARTMENT,156009202,Andrea,,Centro Storico,43.77461,11.25708,Entire home/apt,114,1,33,2022-06-08,0.60,1,15,2,
21481297,Casa Sveva,1372403,Donatella,,Isolotto Legnaia,43.77037,11.22403,Entire home/apt,145,2,27,2019-12-19,0.53,3,72,0,
21238450,Il Magnifico S. Spirito - in the heart of Florence,153502285,Luigi,,Centro Storico,43.76822,11.24928,Entire home/apt,120,1,83,2022-05-27,1.46,1,238,22,
21240469,Superior Room with balcony & nice breakfast,12853556,Matteo & Laura,,Campo di Marte,43.77097,11.28107,Hotel room,297,1,3,2018-09-20,0.06,7,111,0,
21242103,The Tower of San Niccolò,153538243,Barbara,,Centro Storico,43.76444,11.26379,Entire home/apt,61,2,44,2022-06-05,0.79,1,98,2,
21243378,Cozy and easy in San Frediano !,20390581,Giulia,,Centro Storico,43.77043,11.24202,Private room,40,2,1,2017-10-15,0.02,1,0,0,
21738363,Zanobino,80027276,Alessandro,,Centro Storico,43.7793,11.25439,Entire home/apt,65,2,85,2022-06-07,1.57,2,107,16,
21482305,Bellissimo Studio a Ponte Vecchio con Balcone,23141500,Federico,,Centro Storico,43.7663,11.25458,Entire home/apt,80,3,23,2022-05-24,0.43,9,95,11,
21743573,Bright apartment in elegant town house,150674312,Laura,,Gavinana Galluzzo,43.75125,11.24327,Private room,38,4,10,2018-06-16,0.18,1,0,0,
21487644,New lovely flat in Florence with terrace and lift,155914336,Massimo - Emanuele,,Centro Storico,43.77199,11.26145,Entire home/apt,149,2,1,2018-05-19,0.02,15,255,0,
21488187,Exclusive flat with garden and panoramic terrace,155914336,Massimo - Emanuele,,Centro Storico,43.76608,11.25712,Entire home/apt,320,2,5,2022-05-01,0.10,15,256,3,
21246405,NEW!!modern apartment in the heart of Florence,153587370,Carlotta&Giuseppe,,Centro Storico,43.7737,11.24911,Entire home/apt,65,1,138,2020-02-28,2.54,1,0,0,
21248078,Revisit the Past Under Antique Ceilings in Historic Downtown,88922072,Chiara,,Centro Storico,43.7706,11.25564,Entire home/apt,151,2,130,2022-05-27,2.35,11,163,8,048017LTN0789
21753069,CARPE DIEM A FIRENZE Ingresso indipendente,158468089,Tommaso,,Campo di Marte,43.78326,11.28247,Entire home/apt,60,3,100,2022-06-04,1.81,1,254,9,CODICE REGIONE TOSCANA 048017LTN2535
21256356,View from my windows on Florence,44826247,Elisa,,Campo di Marte,43.7672,11.27295,Entire home/apt,77,5,25,2021-09-25,0.77,1,71,4,
21496160,Pitti & Boboli House,156165105,Giuseppe,,Centro Storico,43.7622,11.24552,Entire home/apt,40,4,16,2019-10-06,0.30,1,0,0,
21498082,Golden View Apartment,5700221,Federico,,Centro Storico,43.77067,11.24796,Entire home/apt,547,2,55,2022-01-01,1.08,47,0,8,
21758680,🔑 The Smile Apartment 😃,35271293,Alessandra,,Campo di Marte,43.77368,11.29312,Entire home/apt,76,3,27,2022-04-17,0.50,1,272,2,CIR ( CODICE IDENTIFICATIVO REGIONALE ) 048017LTN5250
21499270,Luxury new flat in the heart of Florence,155914336,Massimo - Emanuele,,Centro Storico,43.77706,11.2559,Entire home/apt,264,3,22,2022-06-07,0.45,15,315,4,
21500102,Confort for a single in a two-room flat.,16940470,Claudio,,Centro Storico,43.77974,11.26356,Entire home/apt,45,4,43,2022-05-22,0.78,2,231,14,
21507880,Huge lovely flat in the heart of Florence,155914336,Massimo - Emanuele,,Centro Storico,43.77005,11.25795,Entire home/apt,200,3,5,2022-01-03,0.11,15,201,1,
21260052,HOUSE 448,223874,Emanuele,,Rifredi,43.81592,11.22705,Entire home/apt,65,20,27,2019-10-31,0.48,1,356,0,
21262397,Magnificent Loft In The Heart Of Florence,153769203,Federica,,Centro Storico,43.77205,11.25909,Entire home/apt,70,2,88,2022-06-10,1.58,1,248,25,
21274683,Nordic style central apartment,27206149,Melania,,Centro Storico,43.77556,11.26763,Entire home/apt,80,6,17,2022-01-29,0.31,2,265,5,
21759131,Vinegia Apartment,21097121,Jacopo,,Centro Storico,43.77044,11.25872,Entire home/apt,35,2,19,2020-09-20,0.37,1,1,0,
21511568,Santa Reparata Splendor,65222778,Apartments_Florence,,Centro Storico,43.7789,11.25679,Entire home/apt,281,3,1,2018-09-18,0.02,39,0,0,048017LTN3431
21521870,Titty's Home.Un po di Venezia...a Firenze,156406403,Tiziana,,Centro Storico,43.78256,11.23789,Entire home/apt,45,2,42,2020-02-26,0.75,1,0,0,
21760184,BIG FLAT WITH PRIVATE GARDEN - FLORENCE DOWNTOWN,3374634,Benedetta&Sonia,,Centro Storico,43.7764,11.24462,Entire home/apt,152,2,3,2019-06-24,0.07,5,27,0,
21764147,Madonna charme apartment  Medici chapels view. 3 R,15212672,Donella,,Centro Storico,43.77551,11.25278,Entire home/apt,200,7,0,,,1,26,0,048017LTN6438
21523017,Cozy apartment in upscale neighborhood,26976808,Cristina,,Rifredi,43.79035,11.22475,Entire home/apt,81,2,19,2022-06-04,0.38,2,297,7,
21535500,Romantic  and  charming  studio,156534404,Ketjona,,Centro Storico,43.76997,11.25514,Entire home/apt,70,1,4,2019-06-07,0.09,4,122,0,
21538452,Sunset Apartment Firenze,103332496,Elio,,Campo di Marte,43.78363,11.3237,Entire home/apt,74,2,8,2022-04-02,0.22,4,112,3,
21765814,Santa Croce apartment,114253061,Lorenzo,,Centro Storico,43.7683,11.26522,Entire home/apt,127,1,85,2022-05-27,1.73,26,84,16,
21276406,Andy's House,153914801,Andrea,,Rifredi,43.79212,11.21456,Entire home/apt,50,2,35,2019-11-03,0.65,1,0,0,
21775173,MODERN APARTMENT Sant'Antonino Centro,6095246,Elisa,,Centro Storico,43.77504,11.2533,Entire home/apt,177,3,3,2018-01-21,0.06,2,307,0,
21777882,Stunning Florence Sunset View with Lift,12249207,Daniela,,Centro Storico,43.77089,11.26029,Entire home/apt,531,3,72,2022-05-21,1.45,3,140,14,048017LTN6251
21283911,⭐️⭐️⭐️⭐️⭐️New Signoria suite Luxury apartment,51545649,Piero & Dario,,Centro Storico,43.76826,11.25776,Entire home/apt,103,1,178,2022-06-09,4.17,2,263,69,
21286561,Frantoio delle Grazie for 3 persons.,131039753,Sandra - Interhome Group,,Campo di Marte,43.77462,11.31963,Entire home/apt,15,1,0,,,3,265,0,
21544266,A newly renewed core center historical apartment,156624629,Mario,,Centro Storico,43.77357,11.25382,Entire home/apt,140,3,10,2019-10-10,0.20,1,252,0,
21547126,"• Camera matrimoniale, 200mt da stazione Rifredi •",156652595,Valentina,,Rifredi,43.80311,11.23733,Private room,43,2,55,2022-06-04,1.00,1,89,13,
21779544,Unita Balcony,65222778,Apartments_Florence,,Centro Storico,43.77592,11.25015,Entire home/apt,336,3,1,2019-08-10,0.03,39,21,0,048017LTN3423
21286562,Frantoio delle Grazie for 4 persons.,131039753,Sandra - Interhome Group,,Campo di Marte,43.7747,11.31961,Entire home/apt,15,1,0,,,3,279,0,
21793477,IL GIGLIO apartment,158812396,Giovanni,,Centro Storico,43.77711,11.25158,Entire home/apt,85,2,35,2022-01-09,0.71,1,0,9,
21288747,Beautiful apartment nera the city center,149976406,Giulia,,Rifredi,43.79236,11.21942,Entire home/apt,71,1,6,2022-05-26,0.11,1,316,1,
21305697,CASA GUIDO,64705989,Lorella,,Centro Storico,43.7714,11.25783,Entire home/apt,204,1,109,2022-06-03,1.95,6,319,19,
21556846,Appartamento Piazza Signoria,13276437,Silvia,,Centro Storico,43.76946,11.25334,Entire home/apt,116,1,1,2022-05-28,1,2,99,1,
21805892,IL FIORINO apartment,158928638,Giovanni,,Centro Storico,43.77473,11.25238,Entire home/apt,66,2,27,2021-12-06,0.56,1,0,13,
21556886,STYLISH APARTMENT ♥,156746736,Giulia & Massimiliano,,Centro Storico,43.77657,11.25395,Entire home/apt,114,1,261,2022-06-10,4.84,1,131,64,
21558098,Private room in Florence' upscale neighborhood,26976808,Cristina,,Rifredi,43.79005,11.22455,Private room,45,2,10,2022-02-28,0.18,2,253,2,
21320755,Stanza appartamento centrale\Room central Firenze,154321046,Virginia,,Centro Storico,43.76657,11.24581,Private room,30,1,0,,,1,0,0,
21810635,Casa Fiorentina-Botticelli room,158969757,Valentina,,Centro Storico,43.77848,11.25282,Private room,41,1,121,2022-05-18,2.33,12,338,43,
21559371,Pitti Cozy and Bright Apartment x3,96122546,CleanBnB Team,,Centro Storico,43.76865,11.24799,Entire home/apt,178,2,87,2022-05-19,1.57,104,70,18,
21816160,Cozy Apartment in the centre of Florence,159016878,Lucrezia,,Centro Storico,43.77025,11.26592,Entire home/apt,51,2,97,2022-05-31,1.91,1,269,17,
21559706,FIRENZE FORTEZZA -  Appartamento Ausonia 1,156771544,Galatia,,Rifredi,43.78753,11.25205,Entire home/apt,97,2,16,2022-05-30,0.29,2,44,4,
21561304,Pontevecchio Luxury Suite AMAZING LOCATION! hosted by Sweetstay,76556384,Andrea,,Centro Storico,43.76668,11.25324,Entire home/apt,135,1,53,2022-05-29,0.96,54,320,12,
21561615,Torre View,124237036,Egla,,Centro Storico,43.76824,11.2516,Entire home/apt,200,3,42,2022-05-21,0.78,5,58,22,
21343158,Misobed,85912145,Marco,,Gavinana Galluzzo,43.76288,11.27803,Entire home/apt,60,2,13,2018-07-12,0.25,2,0,0,
21349168,"Loft ,1 bedroom - 8 min from city center",101693299,Leopoldini,,Rifredi,43.79103,11.24582,Entire home/apt,90,1,40,2021-03-12,0.71,5,75,0,
21349538,Casa la Vespa - 1 bedroom - 8 min from city center,101693299,Leopoldini,,Rifredi,43.79072,11.2459,Entire home/apt,78,1,54,2022-05-13,0.96,5,65,2,
21820783,In Duomo - 2 Bedroom with Stunning Views,65222778,Apartments_Florence,,Centro Storico,43.77327,11.25723,Entire home/apt,255,3,5,2019-07-09,0.10,39,0,0,048017LTN3937
21350203,San Frediano House,23904874,Edoardo E Michela,,Centro Storico,43.76478,11.24723,Entire home/apt,473,1,23,2022-05-23,0.47,154,282,17,
21350661,Amazing Room 10min from city center  (ONLY GIRLS),96000092,Jacopo Vettori,,Isolotto Legnaia,43.7673,11.22415,Private room,199,2,17,2019-06-14,0.34,5,362,0,
21821665,Firenze Apartment,95552526,Claudio,,Campo di Marte,43.78566,11.26995,Entire home/apt,75,2,13,2019-05-14,0.24,1,130,0,
21353610,La Terrazza di Claudia,7678068,Claudia,,Rifredi,43.79099,11.21529,Entire home/apt,55,2,16,2019-06-08,0.28,1,0,0,
21358484,Firenze Suites - Azzurra Doppia Deluxe,154297013,Firenze Suite,,Centro Storico,43.77307,11.26112,Private room,49,1,0,,,7,0,0,
21570905,Little Old Campuccio,156802320,Pier Filippo,,Centro Storico,43.76466,11.24607,Private room,70,2,91,2022-05-22,1.68,1,20,35,
21574290,Ponte Vecchio Cosy and Colourful Apartment x4,96122546,CleanBnB Team,,Centro Storico,43.76861,11.25385,Entire home/apt,501,2,103,2022-02-21,1.85,104,94,15,
21575788,"BRAND NEW Flat in Santa Maria Novella, Mimì Suite",63125914,Jacopo,,Centro Storico,43.77539,11.24572,Entire home/apt,81,1,172,2022-05-24,3.08,7,261,26,
21576895,Oltrarno unique atmosphere in Florence,7908028,Simonetta,,Centro Storico,43.76933,11.24223,Entire home/apt,58,2,107,2022-06-10,2.01,1,175,20,
21822860,Little double room,62884945,Giacomo,,Centro Storico,43.77909,11.23942,Private room,33,1,1,2017-11-27,0.02,1,0,0,
21592884,"3 rooms, 3-10 persons, great view to river Arno",42891942,Renato,,Centro Storico,43.76706,11.25393,Private room,339,1,3,2018-11-25,0.06,14,0,0,
22008896,B&B in the heart of Florence:pvt bath-Donatello,160715676,Antelios,,Centro Storico,43.77243,11.24985,Hotel room,126,1,4,2019-08-16,0.08,5,286,0,
22011076,RELAX A FIRENZE,159616549,Maria,,Campo di Marte,43.77328,11.29385,Private room,50,1,1,2018-03-24,0.02,1,0,0,
21823167,SAN CRISTOFANO flat in Santa Croce - Florence,16185279,Leonardo,,Centro Storico,43.77018,11.26251,Entire home/apt,150,3,103,2022-05-31,1.99,12,62,36,
21593053,Dimora Pieri - Corsini Appartamento,31843166,Carlamaria,,Centro Storico,43.76619,11.24461,Entire home/apt,196,1,0,,,7,320,0,
21838422,Small Studio in the heart of Florence,28725797,Lorenzo,,Centro Storico,43.772514,11.255348,Entire home/apt,70,2,232,2022-06-06,4.20,6,216,64,
21593073,Dimora Pieri - Medici Appartamento,31843166,Carlamaria,,Centro Storico,43.76619,11.24461,Entire home/apt,318,1,2,2022-04-17,0.04,7,296,1,
22015268,Stanza a due passi dal centro Firenze,34503202,Cala,,Campo di Marte,43.78797,11.26651,Private room,150,1,4,2022-05-31,0.54,1,344,4,
21844434,Bilocale nel cuore di S.Lorenzo- Central apartment,4609215,Sara,,Centro Storico,43.7776,11.25182,Entire home/apt,100,2,40,2022-05-19,0.74,2,269,5,
21593079,Dimora Pieri - Ricasoli Appartamento,31843166,Carlamaria,,Centro Storico,43.76619,11.24461,Entire home/apt,154,1,0,,,7,325,0,
21593082,Dimora Pieri - Ginori Appartamento,31843166,Carlamaria,,Centro Storico,43.76619,11.24461,Entire home/apt,220,1,0,,,7,298,0,
21854784,Giglio Borgia,159404540,Lodovica,,Centro Storico,43.77039,11.25092,Entire home/apt,250,1,70,2022-06-03,1.28,2,104,8,
21593084,Dimora Pieri - Pitti Appartamento,31843166,Carlamaria,,Centro Storico,43.76619,11.24461,Entire home/apt,321,1,0,,,7,307,0,
22022298,Residenza Sant Anna - Sant Antonio,41985760,Residenze D'Epoca Collection,,Centro Storico,43.77412,11.24521,Private room,171,1,25,2022-05-16,0.46,34,297,18,
22022415,Residenza Sant Anna - San Maurizio,41985760,Residenze D'Epoca Collection,,Centro Storico,43.77317,11.24666,Private room,197,1,4,2022-04-15,0.09,34,313,2,
22022508,Residenza Sant Anna - San Massimo,41985760,Residenze D'Epoca Collection,,Centro Storico,43.77271,11.24679,Private room,168,1,2,2021-10-01,0.07,34,260,1,
21865288,Piazza Pitti Palace - Palatina Suite - Imperial,158163088,Piazza Pitti Palace,,Centro Storico,43.76475,11.25046,Private room,280,1,0,,,5,351,0,
22022582,Residenza Sant Anna - San Giovanni,41985760,Residenze D'Epoca Collection,,Centro Storico,43.77277,11.24707,Private room,171,1,40,2022-05-09,0.90,34,295,36,
22022658,Residenza Sant Anna - Sant Alfredo,41985760,Residenze D'Epoca Collection,,Centro Storico,43.77298,11.24689,Private room,171,1,73,2022-05-13,1.35,34,286,38,
21865538,Piazza Pitti Palace - Laparelli Suite - Royal,158163088,Piazza Pitti Palace,,Centro Storico,43.76622,11.25042,Private room,266,1,0,,,5,341,0,
21594420,walk everywhere- in the City center,134654839,Nena,,Centro Storico,43.77378,11.26253,Entire home/apt,70,3,152,2022-05-23,2.81,3,49,45,
21865610,Piazza Pitti Palace - Nicolaus Suite - Royal,158163088,Piazza Pitti Palace,,Centro Storico,43.76702,11.24929,Private room,266,1,0,,,5,345,0,
22022748,Residenza Sant Anna - Santa Maria,41985760,Residenze D'Epoca Collection,,Centro Storico,43.77314,11.24515,Private room,168,1,20,2022-05-25,0.37,34,295,14,
21865733,Piazza Pitti Palace - King Suite,158163088,Piazza Pitti Palace,,Centro Storico,43.76666,11.25034,Private room,276,1,5,2022-02-21,0.11,5,347,3,
21865833,Piazza Pitti Palace - Appartamento Luxury,158163088,Piazza Pitti Palace,,Centro Storico,43.76636,11.24855,Private room,288,1,0,,,5,338,0,
21885790,Comodità garantita,92003013,Alessio,,Isolotto Legnaia,43.77466,11.22107,Private room,29,1,0,,,1,0,0,3205756976
22022786,Residenza Sant Anna - Sant Agata,41985760,Residenze D'Epoca Collection,,Centro Storico,43.77129,11.24656,Private room,164,1,104,2022-05-28,1.95,34,250,57,
21595160,BIG FAMILY HOME IN THE HEART OF FLORENCE,134654839,Nena,,Centro Storico,43.77386,11.26255,Entire home/apt,177,3,94,2022-05-27,1.71,3,48,22,
21893100,Dalmazia Apartment Careggi,134716848,Vitaliano,,Rifredi,43.79698,11.24229,Entire home/apt,63,5,108,2020-02-07,1.97,1,0,0,
21600357,CozyandChich Private Room in Florence,123830215,Barbara,,Rifredi,43.79071,11.22102,Private room,45,15,0,,,2,70,0,
21603944,Boutique Hotel - Camera Matrimoniale Classic,9100742,ALFIERI9 Apartment,,Centro Storico,43.77588,11.26698,Private room,89,2,0,,,1,0,0,
22023398,La Corte,158795639,Riccardo,,Centro Storico,43.76503,11.25357,Entire home/apt,400,1,0,,,5,0,0,
22023625,QK Costa58 Home Tower - Affacci Sulla Via,158795639,Riccardo,,Centro Storico,43.76654,11.25327,Entire home/apt,400,1,0,,,5,0,0,
21902348,"Florence Luxury Apartment, Villetta Gioiosa",33090120,Alessio,,Campo di Marte,43.77408,11.29447,Entire home/apt,40,4,48,2020-03-06,0.91,1,0,0,
22024324,QK Costa58 Home Tower - Il Cipresso,158795639,Riccardo,,Centro Storico,43.76701,11.25328,Entire home/apt,400,1,0,,,5,0,0,
22027710,QK Costa58 Home Tower - Il Camino,158795639,Riccardo,,Centro Storico,43.76699,11.2548,Entire home/apt,500,1,0,,,5,0,0,
21606197,"Florence, Rifredi, Comfort and Art",157158636,Simonetta,,Rifredi,43.80283,11.23728,Entire home/apt,38,2,120,2022-05-21,2.18,1,250,18,"L'appartamento è regolarmente registrato per affitti brevi, come previsto dalla Legge Regionale Toscana n. 86 del 20 dicembre 2016. CIR - CODICE REGIONALE TOSCANA: 0480-17LTN-0014"
21619730,Carol's rooftop,45201174,Guido,,Centro Storico,43.7679,11.25881,Entire home/apt,130,5,113,2022-05-28,2.03,2,52,10,
21903426,ROMANTICO,21307436,Bianca,,Centro Storico,43.77529,11.25516,Entire home/apt,130,2,160,2022-06-07,2.92,5,136,57,
22028499,Camera matrimoniale vicino al centro,160858799,Adriana,,Campo di Marte,43.76888,11.27756,Private room,30,2,111,2020-02-16,2.04,1,0,0,
21906455,Casa Fiorentina- Michelangelo room,158969757,Valentina,,Centro Storico,43.77851,11.25284,Private room,36,1,137,2022-05-25,2.53,12,334,47,
22028503,QK Costa58 Home Tower - Il Miraggio,158795639,Riccardo,,Centro Storico,43.76675,11.25509,Entire home/apt,500,1,0,,,5,0,0,
21917873,La Casa dei Nonni - Bright Apartment in Florence,55265330,Diletta,,Rifredi,43.79515,11.23493,Entire home/apt,85,2,62,2022-04-22,1.25,2,122,8,
22040901,Florence LightHouse,43072824,Giulio,,Centro Storico,43.78222,11.25479,Entire home/apt,473,2,60,2022-06-08,1.11,2,52,9,
22460399,Appartamento alla Fortezza da Basso a Firenze,164419662,Benedetta,,Centro Storico,43.78192,11.24233,Entire home/apt,50,3,23,2020-01-02,0.45,1,0,0,
21920912,NEW Apartment at Duomo,171423598,Eleonora,,Centro Storico,43.77292,11.25251,Entire home/apt,180,2,167,2022-06-07,3.09,13,204,39,
22461839,DANTE ALIGHIERI Flat,164627030,VDS RAIL Srl,,Rifredi,43.79897,11.23522,Entire home/apt,49,2,6,2019-12-30,0.13,1,0,0,
22042784,Casa Fiorentina- Galileo room,158969757,Valentina,,Centro Storico,43.77845,11.25297,Private room,51,1,131,2022-05-27,2.56,12,69,38,
21920932,Colorful Sant'Ambrogio,23904874,Edoardo E Michela,,Centro Storico,43.771,11.26984,Entire home/apt,208,1,5,2021-07-25,0.09,154,39,1,
22043236,Florence Lily House,158969757,Valentina,,Campo di Marte,43.78589,11.26604,Entire home/apt,22,29,16,2018-11-25,0.32,12,232,0,
21928988,Casa Savonarola Charme 1 -  Centro di Firenze,119746760,Giuseppe,,Campo di Marte,43.78278,11.26572,Private room,93,4,22,2020-01-02,0.41,2,310,0,
22468381,Central and cozy apartment,164597949,Beatrice,,Centro Storico,43.77483,11.24004,Entire home/apt,200,2,26,2020-08-12,0.54,1,0,0,
21931457,San Lorenzo Pad,160043872,Rosa,,Centro Storico,43.77464,11.25551,Entire home/apt,76,2,133,2020-08-01,2.47,1,0,0,
22474065,LEONARDO DA VINCI flat,164760861,VDS RAIL Srl,,Rifredi,43.79927,11.23489,Entire home/apt,50,2,2,2019-05-15,0.05,1,0,0,
22475407,NICCOLO' MACHIAVELLI flat,164774213,Vds Rail,,Rifredi,43.80152,11.23386,Entire home/apt,49,2,2,2018-05-27,0.04,1,0,0,
22043497,Remigio View～ Lovely terrace in the chief district,101264939,Mattia,,Centro Storico,43.76815,11.25866,Entire home/apt,134,4,80,2022-05-21,2.07,21,114,45,
21936574,Royale Suite,107114517,Villa Le Piazzole,,Gavinana Galluzzo,43.74014,11.2418,Private room,220,1,0,,,14,243,0,
22058013,Ad un passo dal Duomo,160747280,Sau Chuck,,Centro Storico,43.773388,11.252025,Entire home/apt,125,3,149,2022-05-27,2.89,2,240,46,
22061145,La Maison d'Elisa,142757077,Elisa,,Centro Storico,43.78258,11.2445,Entire home/apt,50,5,12,2019-07-27,0.24,1,0,0,4888990
22477166,"""Annunziata Suite 2"" - Center of Florence.",163541103,Gherardo,,Centro Storico,43.77724,11.26199,Entire home/apt,119,2,104,2022-06-06,2.03,2,254,16,
22477845,San Lorenzo Chic - 5 Minutes from the Duomo,4156491,Apartments Florence,,Centro Storico,43.77592,11.25279,Entire home/apt,224,3,0,,,127,52,0,
22477896,"Large double room, private bathroom, TV, parking",3887291,Tiziana,,Centro Storico,43.77945,11.24307,Private room,124,2,4,2018-06-16,0.08,2,282,0,
21940751,VELLUTI LOFT in San Frediano,160132786,Grazia,,Centro Storico,43.76618,11.25025,Entire home/apt,100,3,5,2018-06-09,0.10,1,0,0,
22489151,Ampia mansarda in loft ben collegato al centro,20193678,Marco,,Rifredi,43.80893,11.23596,Private room,25,1,0,,,1,0,0,
22067116,Casa Andrea (Apt Arancio,161192149,Corso,,Rifredi,43.79568,11.25885,Entire home/apt,64,2,74,2022-05-21,1.37,2,239,2,
21944313,"Santa Croce Flat,your home in Florence.",129746847,Irene,,Centro Storico,43.76788,11.25792,Entire home/apt,111,2,72,2022-06-06,1.31,3,102,13,
22493316,❤❤❤❤❤ Florence Enchanting Sunset ★Love | Destiny,2764840,Matteo,,Campo di Marte,43.78143,11.3259,Entire home/apt,40,4,193,2020-10-26,3.58,2,1,0,
22493465,Camera su giardino in centro città,164982912,Anna,,Centro Storico,43.77688,11.26171,Private room,35,3,104,2022-06-09,2.14,1,240,56,
21944525,Double Room in the centre of Florence,160177731,Yuliyanа,,Centro Storico,43.76824,11.24099,Private room,32,1,3,2018-07-03,0.05,1,0,0,
22500119,Casa estrosa sulla collina di Poggio Imperiale,163771047,Stefania,,Gavinana Galluzzo,43.75235,11.24572,Private room,49,4,83,2022-06-04,1.58,1,229,8,
22073569,The Red Moose,8622948,Giulia,,Centro Storico,43.7783,11.25287,Entire home/apt,89,2,89,2022-06-09,1.65,1,75,21,
21945644,Bilocale centro storico,51750509,Andrea,,Centro Storico,43.77015,11.2497,Entire home/apt,106,2,15,2022-01-13,0.27,1,3,2,
21946342,Enjoy a Boutique Penthouse Near the Duomo,160194310,Lorenzo,,Centro Storico,43.77364,11.2546,Entire home/apt,641,3,145,2022-06-01,2.71,2,229,33,
21949148,"Graziosa camera con bagno interno, terrazzo e park",507281,Fiorella,,Rifredi,43.79245,11.22014,Private room,79,2,1,2021-09-26,0.12,2,2,1,
21951608,Vista,107114517,Villa Le Piazzole,,Gavinana Galluzzo,43.73992,11.24205,Private room,80,1,0,,,14,243,0,
22075766,San Lorenzo,45259442,Istay,,Centro Storico,43.77853,11.253313,Entire home/apt,407,1,4,2021-10-16,0.12,71,20,1,
22502966,Central Studio DownTown Santa Maria Novella,35968350,Michele,,Centro Storico,43.77391,11.24492,Entire home/apt,200,3,111,2021-09-14,2.06,20,0,4,
21951777,Contessa,107114517,Villa Le Piazzole,,Gavinana Galluzzo,43.7403,11.24283,Private room,150,1,0,,,14,243,0,
22076817,My Flat in Florence Bianco Buonarroti,159697738,Stefano,,Centro Storico,43.76668,11.25297,Entire home/apt,50,3,122,2022-05-28,2.38,2,105,30,
21952790,Terrazza,107114517,Villa Le Piazzole,,Gavinana Galluzzo,43.73987,11.24322,Private room,200,1,0,,,14,243,0,
22508375,Double room in Florence,132837667,Mario E Caterina,,Rifredi,43.79369,11.24571,Private room,75,2,101,2022-06-09,1.88,3,346,20,
21952864,Limonaia,107114517,Villa Le Piazzole,,Gavinana Galluzzo,43.74031,11.24173,Entire home/apt,200,1,0,,,14,243,0,
21953057,Tinaia,107114517,Villa Le Piazzole,,Gavinana Galluzzo,43.74193,11.24317,Entire home/apt,180,1,0,,,14,243,0,
22510034,Tower of Palazzo Vecchio,117452769,Damiana,,Centro Storico,43.7701,11.25374,Private room,110,2,50,2020-07-25,1.11,5,24,0,
22522298,"Strange Uncle, Concrete Zen Room",725879,Nadja Maria,,Centro Storico,43.77576,11.25469,Private room,111,1,233,2022-06-02,4.31,14,292,80,
22079692,Beautiful and luminous duplex in Florence,29012358,Julie,,Centro Storico,43.78226,11.24195,Entire home/apt,110,5,4,2019-01-01,0.07,1,230,0,
21953506,Cosy studio apartment in the heart of Florence,149789294,Emanuele,,Campo di Marte,43.78658,11.27239,Entire home/apt,60,7,6,2022-05-30,0.81,1,121,6,
22114856,Duomo apartment,156534404,Ketjona,,Centro Storico,43.77087,11.25873,Entire home/apt,147,2,124,2022-05-28,2.26,4,147,29,
22523861,living in Florence,28082696,Caterina,,Campo di Marte,43.785366,11.262035,Entire home/apt,90,28,0,,,2,165,0,
21957448,Rossini Apartment,112204966,Maria,,Centro Storico,43.78345,11.23907,Entire home/apt,65,3,73,2021-07-06,1.35,1,292,1,
21960345,Appartamento Vasari “Ponte Vecchio”,119633891,Gregorio,,Centro Storico,43.76492,11.25436,Entire home/apt,43,15,91,2021-10-31,1.66,3,0,1,
